Year,labor force,employment,unemployment,unemployment rate,Metroregion_name,Month,EFPG_name,EFPG_code,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS,Date,Latitude,Longitude
2014,3245548,3086589,158959,4.9,Houston-The Woodlands-Sugar Land  TX,9,Whole milk,40000,26420,8347508,7791236310,3834411,3362429288,1030,0.107,0.002,0.114,0.990046064,2014-09-01,29.7604,-95.3698
2014,3254404,3106959,147445,4.5,Houston-The Woodlands-Sugar Land  TX,10,Whole milk,40000,26420,8800955,8200400305,4026803,3515020693,1030,0.107,0.0021,0.115,0.971715449,2014-10-01,29.7604,-95.3698
2014,3260053,3113488,146565,4.5,Houston-The Woodlands-Sugar Land  TX,11,Whole milk,40000,26420,9748621,8550323591,4710956,3771513916,1032,0.114,0.0025,0.125,0.954546734,2014-11-01,29.7604,-95.3698
2014,3247682,3112665,135017,4.2,Houston-The Woodlands-Sugar Land  TX,12,Whole milk,40000,26420,9546435,8499450464,4447966,3666289348,1041,0.112,0.0023,0.121,0.970377052,2014-12-01,29.7604,-95.3698
2015,3250039,3097662,152377,4.7,Houston-The Woodlands-Sugar Land  TX,1,Whole milk,40000,26420,9496016,8435550833,4622002,4203534812,1270,0.113,0.0026,0.11,0.975661652,2015-01-01,29.7604,-95.3698
2015,3254144,3107731,146413,4.5,Houston-The Woodlands-Sugar Land  TX,2,Whole milk,40000,26420,7390355,6527569523,3596424,3264829892,1261,0.113,0.0026,0.11,0.988211146,2015-02-01,29.7604,-95.3698
2015,3247163,3105158,142005,4.4,Houston-The Woodlands-Sugar Land  TX,3,Whole milk,40000,26420,8202134,7220314682,4002193,3629984379,1261,0.114,0.0025,0.11,0.980437534,2015-03-01,29.7604,-95.3698
2015,3254721,3120272,134449,4.1,Houston-The Woodlands-Sugar Land  TX,4,Whole milk,40000,26420,7852238,6929484264,3873980,3519357447,1259,0.113,0.0026,0.11,0.983310448,2015-04-01,29.7604,-95.3698
2015,3258415,3114894,143521,4.4,Houston-The Woodlands-Sugar Land  TX,5,Whole milk,40000,26420,8318575,7302830128,4081613,3690047922,1259,0.114,0.0025,0.111,0.978051042,2015-05-01,29.7604,-95.3698
2015,3260297,3102566,157731,4.8,Houston-The Woodlands-Sugar Land  TX,6,Whole milk,40000,26420,8163428,7202039714,3948713,3612551366,1261,0.113,0.0026,0.109,0.977269472,2015-06-01,29.7604,-95.3698
2015,3269738,3106079,163659,5.0,Houston-The Woodlands-Sugar Land  TX,7,Whole milk,40000,26420,8503766,7480941380,4199221,3786812383,1263,0.114,0.0025,0.111,0.976151707,2015-07-01,29.7604,-95.3698
2015,3258218,3099996,158222,4.9,Houston-The Woodlands-Sugar Land  TX,8,Whole milk,40000,26420,8448918,7622268346,4224340,3849050925,1264,0.111,0.0023,0.11,0.950381298,2015-08-01,29.7604,-95.3698
2015,3251751,3095606,156145,4.8,Houston-The Woodlands-Sugar Land  TX,9,Whole milk,40000,26420,8006457,7235338008,3992465,3646829803,1265,0.111,0.0024,0.109,0.947420193,2015-09-01,29.7604,-95.3698
2015,3261692,3108049,153643,4.7,Houston-The Woodlands-Sugar Land  TX,10,Whole milk,40000,26420,8685090,7773963188,4294822,3875129673,1263,0.112,0.0023,0.111,0.93143173,2015-10-01,29.7604,-95.3698
2015,3273950,3116319,157631,4.8,Houston-The Woodlands-Sugar Land  TX,11,Whole milk,40000,26420,9430781,7987400017,4672335,3984826534,1264,0.118,0.0028,0.117,0.92365693,2015-11-01,29.7604,-95.3698
2015,3272021,3121211,150810,4.6,Houston-The Woodlands-Sugar Land  TX,12,Whole milk,40000,26420,10420999,9034113856,5128848,4489039596,1271,0.115,0.0028,0.114,0.939547874,2015-12-01,29.7604,-95.3698
2016,3273739,3113407,160332,4.9,Houston-The Woodlands-Sugar Land  TX,1,Whole milk,40000,26420,11392891,11058846865,4214909,3944505221,1303,0.103,0.0014,0.107,0.932272214,2016-01-01,29.7604,-95.3698
2016,3295236,3135177,160059,4.9,Houston-The Woodlands-Sugar Land  TX,2,Whole milk,40000,26420,10790196,10574531285,4006880,3783869415,1294,0.102,0.0013,0.106,0.927948294,2016-02-01,29.7604,-95.3698
2016,3297540,3133084,164456,5.0,Houston-The Woodlands-Sugar Land  TX,3,Whole milk,40000,26420,11415705,11041267337,4315971,4042855315,1293,0.103,0.0014,0.107,0.962142988,2016-03-01,29.7604,-95.3698
2016,3296080,3135814,160266,4.9,Houston-The Woodlands-Sugar Land  TX,4,Whole milk,40000,26420,9755372,9657602311,4156851,3963283659,1295,0.101,0.0018,0.105,0.992558186,2016-04-01,29.7604,-95.3698
2016,3287373,3126856,160517,4.9,Houston-The Woodlands-Sugar Land  TX,5,Whole milk,40000,26420,9066004,9180305477,4101590,3972989735,1295,0.099,0.002,0.103,0.98751544,2016-05-01,29.7604,-95.3698
2016,3306058,3119745,186313,5.6,Houston-The Woodlands-Sugar Land  TX,6,Whole milk,40000,26420,8939925,9234897131,4021821,3947693218,1293,0.097,0.0016,0.102,0.980142214,2016-06-01,29.7604,-95.3698
2016,3321370,3129163,192207,5.8,Houston-The Woodlands-Sugar Land  TX,7,Whole milk,40000,26420,9056235,9484642011,4028794,4016535398,1292,0.095,0.0015,0.1,0.975745785,2016-07-01,29.7604,-95.3698
2016,3306104,3115546,190558,5.8,Houston-The Woodlands-Sugar Land  TX,8,Whole milk,40000,26420,9374505,9654713428,4217735,4155257632,1294,0.097,0.0014,0.102,0.969376553,2016-08-01,29.7604,-95.3698
2016,3309586,3118850,190736,5.8,Houston-The Woodlands-Sugar Land  TX,9,Whole milk,40000,26420,9070097,9099317302,4112255,3966505796,1292,0.1,0.0014,0.104,0.984251683,2016-09-01,29.7604,-95.3698
2016,3301438,3125120,176318,5.3,Houston-The Woodlands-Sugar Land  TX,10,Whole milk,40000,26420,9492783,9155172791,4278464,3993695046,1296,0.104,0.0017,0.107,0.983792739,2016-10-01,29.7604,-95.3698
2016,3306678,3132634,174044,5.3,Houston-The Woodlands-Sugar Land  TX,11,Whole milk,40000,26420,10299632,9421023891,4745499,4185620903,1297,0.109,0.002,0.113,0.963879041,2016-11-01,29.7604,-95.3698
2016,3304322,3126562,177760,5.4,Houston-The Woodlands-Sugar Land  TX,12,Whole milk,40000,26420,10851812,9960010301,4998568,4443481002,1297,0.109,0.0019,0.112,0.975341527,2016-12-01,29.7604,-95.3698
2017,3284575,3091454,193121,5.9,Houston-The Woodlands-Sugar Land  TX,1,Whole milk,40000,26420,9968039,9354324160,4046464,3820161608,1100,0.107,0.0011,0.106,0.984336961,2017-01-01,29.7604,-95.3698
2017,3307604,3117957,189647,5.7,Houston-The Woodlands-Sugar Land  TX,2,Whole milk,40000,26420,8908607,8103389059,3660363,3409933255,1102,0.11,0.0017,0.107,0.983849263,2017-02-01,29.7604,-95.3698
2017,3307651,3132519,175132,5.3,Houston-The Woodlands-Sugar Land  TX,3,Whole milk,40000,26420,9343803,8960103719,4036874,3852618636,1102,0.104,0.0014,0.105,0.960511389,2017-03-01,29.7604,-95.3698
2017,3310877,3148076,162801,4.9,Houston-The Woodlands-Sugar Land  TX,4,Whole milk,40000,26420,8866600,8521233114,3912304,3695865596,1102,0.104,0.0012,0.106,0.973245077,2017-04-01,29.7604,-95.3698
2017,3297835,3138702,159133,4.8,Houston-The Woodlands-Sugar Land  TX,5,Whole milk,40000,26420,8782264,8662448470,3929411,3758944197,1101,0.101,0.0013,0.105,0.979766581,2017-05-01,29.7604,-95.3698
2017,3314075,3141506,172569,5.2,Houston-The Woodlands-Sugar Land  TX,6,Whole milk,40000,26420,8708386,8858147971,3874894,3797375439,1107,0.098,0.0018,0.102,0.974436833,2017-06-01,29.7604,-95.3698
2017,3318941,3150019,168922,5.1,Houston-The Woodlands-Sugar Land  TX,7,Whole milk,40000,26420,8890596,9090372403,3982722,3893587287,1106,0.098,0.0018,0.102,0.97225203,2017-07-01,29.7604,-95.3698
2017,3310250,3138655,171595,5.2,Houston-The Woodlands-Sugar Land  TX,8,Whole milk,40000,26420,9852437,9954600179,4373441,4213074074,1105,0.099,0.0016,0.104,0.967142673,2017-08-01,29.7604,-95.3698
2017,3317835,3152519,165316,5.0,Houston-The Woodlands-Sugar Land  TX,9,Whole milk,40000,26420,8494244,8619488344,3865031,3681028844,1095,0.099,0.0017,0.105,0.951061844,2017-09-01,29.7604,-95.3698
2017,3301397,3154849,146548,4.4,Houston-The Woodlands-Sugar Land  TX,10,Whole milk,40000,26420,8872129,8866508348,4109534,3829742840,1095,0.1,0.0019,0.107,0.937380624,2017-10-01,29.7604,-95.3698
2017,3322005,3169989,152016,4.6,Houston-The Woodlands-Sugar Land  TX,11,Whole milk,40000,26420,9481199,9125391570,4444899,3894648777,1104,0.104,0.0022,0.114,0.926587112,2017-11-01,29.7604,-95.3698
2017,3319089,3170180,148909,4.5,Houston-The Woodlands-Sugar Land  TX,12,Whole milk,40000,26420,10122625,9943349503,4597600,4139383637,1104,0.102,0.0023,0.111,0.930395119,2017-12-01,29.7604,-95.3698
2018,3320846,3155394,165452,5.0,Houston-The Woodlands-Sugar Land  TX,1,Whole milk,40000,26420,10010505,10280238541,3897937,3826499754,905,0.097,0.0023,0.102,1.083505676,2018-01-01,29.7604,-95.3698
2018,3362149,3199836,162313,4.8,Houston-The Woodlands-Sugar Land  TX,2,Whole milk,40000,26420,8196846,8389970995,3197957,3164485788,906,0.098,0.0023,0.101,0.942318887,2018-02-01,29.7604,-95.3698
2018,3352754,3201008,151746,4.5,Houston-The Woodlands-Sugar Land  TX,3,Whole milk,40000,26420,9069071,9090183309,3541665,3468229656,906,0.1,0.002,0.102,0.944659031,2018-03-01,29.7604,-95.3698
2018,3350080,3208746,141334,4.2,Houston-The Woodlands-Sugar Land  TX,4,Whole milk,40000,26420,8558395,8592895931,3411300,3357658763,907,0.1,0.002,0.102,0.941677153,2018-04-01,29.7604,-95.3698
2018,3341928,3204487,137441,4.1,Houston-The Woodlands-Sugar Land  TX,5,Whole milk,40000,26420,8628886,8811852633,3470136,3462506987,909,0.098,0.0021,0.1,0.936058713,2018-05-01,29.7604,-95.3698
2018,3367772,3208960,158812,4.7,Houston-The Woodlands-Sugar Land  TX,6,Whole milk,40000,26420,8563176,8878945485,3445857,3471286022,909,0.096,0.0021,0.099,0.935734793,2018-06-01,29.7604,-95.3698
2018,3373757,3220352,153405,4.5,Houston-The Woodlands-Sugar Land  TX,7,Whole milk,40000,26420,8851450,9048224891,3630318,3619158710,908,0.098,0.0021,0.1,0.955595108,2018-07-01,29.7604,-95.3698
2018,3340965,3192879,148086,4.4,Houston-The Woodlands-Sugar Land  TX,8,Whole milk,40000,26420,8728985,8906013138,3628364,3582111091,908,0.098,0.002,0.101,0.963546521,2018-08-01,29.7604,-95.3698
2018,3347193,3205803,141390,4.2,Houston-The Woodlands-Sugar Land  TX,9,Whole milk,40000,26420,8316080,8633646345,3434506,3430918422,909,0.096,0.0023,0.1,0.964680729,2018-09-01,29.7604,-95.3698
2018,3364333,3232680,131653,3.9,Houston-The Woodlands-Sugar Land  TX,10,Whole milk,40000,26420,8778146,8852192018,3611484,3475166445,909,0.099,0.0022,0.104,0.972937482,2018-10-01,29.7604,-95.3698
2018,3374833,3243035,131798,3.9,Houston-The Woodlands-Sugar Land  TX,11,Whole milk,40000,26420,9656835,9304116226,4075366,3684976121,909,0.104,0.0028,0.111,0.959991162,2018-11-01,29.7604,-95.3698
2018,3381836,3246182,135654,4.0,Houston-The Woodlands-Sugar Land  TX,12,Whole milk,40000,26420,9245914,8814457522,3896599,3558618513,910,0.105,0.0027,0.109,0.961038238,2018-12-01,29.7604,-95.3698
2012,6431101,5719859,711242,11.1,Los Angeles-Long Beach-Anaheim  CA,1,Whole milk,40000,31080,13024204,11255501136,6359712,5533360376,1505,0.116,0.0013,0.115,1.079564037,2012-01-01,34.0522,-118.2437
2012,6468994,5764594,704400,10.9,Los Angeles-Long Beach-Anaheim  CA,2,Whole milk,40000,31080,11617187,10124424692,5794892,5030566643,1502,0.115,0.0013,0.115,1.069103299,2012-02-01,34.0522,-118.2437
2012,6450833,5767729,683104,10.6,Los Angeles-Long Beach-Anaheim  CA,3,Whole milk,40000,31080,12465887,10897392513,6233220,5511865481,1497,0.114,0.0014,0.113,1.06384532,2012-03-01,34.0522,-118.2437
2012,6431292,5790777,640515,10.0,Los Angeles-Long Beach-Anaheim  CA,4,Whole milk,40000,31080,11778298,10481341589,6015682,5464597752,1502,0.112,0.0015,0.11,1.061172393,2012-04-01,34.0522,-118.2437
2012,6445092,5792446,652646,10.1,Los Angeles-Long Beach-Anaheim  CA,5,Whole milk,40000,31080,11825198,10556513595,6032500,5491389219,1503,0.112,0.0015,0.11,1.077710833,2012-05-01,34.0522,-118.2437
2012,6443986,5759363,684623,10.6,Los Angeles-Long Beach-Anaheim  CA,6,Whole milk,40000,31080,11525541,10474495590,5845778,5381183844,1505,0.11,0.0014,0.109,1.065168553,2012-06-01,34.0522,-118.2437
2012,6475751,5757013,718738,11.1,Los Angeles-Long Beach-Anaheim  CA,7,Whole milk,40000,31080,11889955,10815321356,5989857,5558234721,1511,0.11,0.0014,0.108,1.079820111,2012-07-01,34.0522,-118.2437
2012,6437761,5753207,684554,10.6,Los Angeles-Long Beach-Anaheim  CA,8,Whole milk,40000,31080,11721551,10774951500,6154469,5756435764,1513,0.109,0.0013,0.107,1.07680812,2012-08-01,34.0522,-118.2437
2012,6476796,5841725,635071,9.8,Los Angeles-Long Beach-Anaheim  CA,9,Whole milk,40000,31080,11380621,10245374740,6037240,5456963966,1515,0.111,0.0013,0.111,1.065789551,2012-09-01,34.0522,-118.2437
2012,6492567,5858537,634030,9.8,Los Angeles-Long Beach-Anaheim  CA,10,Whole milk,40000,31080,10074972,8830640113,6337324,5618328826,1516,0.114,0.0014,0.113,1.012777229,2012-10-01,34.0522,-118.2437
2012,6504595,5896515,608080,9.3,Los Angeles-Long Beach-Anaheim  CA,11,Whole milk,40000,31080,10814080,8470768325,7653941,5937348743,1516,0.128,0.0021,0.129,0.998894029,2012-11-01,34.0522,-118.2437
2012,6501546,5888605,612941,9.4,Los Angeles-Long Beach-Anaheim  CA,12,Whole milk,40000,31080,12974744,10434287673,8446146,6758374050,1525,0.124,0.002,0.125,1.058616979,2012-12-01,34.0522,-118.2437
2013,6494035,5841228,652807,10.1,Los Angeles-Long Beach-Anaheim  CA,1,Whole milk,40000,31080,11602221,9581563989,5472683,4792579331,1423,0.121,0.0018,0.114,1.068147336,2013-01-01,34.0522,-118.2437
2013,6511605,5893214,618391,9.5,Los Angeles-Long Beach-Anaheim  CA,2,Whole milk,40000,31080,9289424,8082743772,5078962,4610494976,1425,0.115,0.0032,0.11,1.061007665,2013-02-01,34.0522,-118.2437
2013,6478017,5887204,590813,9.1,Los Angeles-Long Beach-Anaheim  CA,3,Whole milk,40000,31080,10055438,8838304801,5510358,5069342769,1424,0.114,0.0034,0.109,1.065148688,2013-03-01,34.0522,-118.2437
2013,6492706,5929801,562905,8.7,Los Angeles-Long Beach-Anaheim  CA,4,Whole milk,40000,31080,9579554,8341979819,5325372,4901715859,1427,0.115,0.0036,0.109,1.089196203,2013-04-01,34.0522,-118.2437
2013,6517897,5945107,572790,8.8,Los Angeles-Long Beach-Anaheim  CA,5,Whole milk,40000,31080,9748983,8432033932,5458669,5017137285,1425,0.116,0.0037,0.109,1.087188557,2013-05-01,34.0522,-118.2437
2013,6536519,5918670,617849,9.5,Los Angeles-Long Beach-Anaheim  CA,6,Whole milk,40000,31080,9457985,8089352911,5408311,4942813421,1424,0.117,0.0038,0.109,1.082087032,2013-06-01,34.0522,-118.2437
2013,6554783,5918325,636458,9.7,Los Angeles-Long Beach-Anaheim  CA,7,Whole milk,40000,31080,9983962,8497174630,5741394,5262878310,1423,0.117,0.004,0.109,1.101382392,2013-07-01,34.0522,-118.2437
2013,6526532,5919420,607112,9.3,Los Angeles-Long Beach-Anaheim  CA,8,Whole milk,40000,31080,9917418,8398206352,5643584,5161963725,1425,0.118,0.0041,0.109,1.100278277,2013-08-01,34.0522,-118.2437
2013,6566244,5985989,580255,8.8,Los Angeles-Long Beach-Anaheim  CA,9,Whole milk,40000,31080,9621057,8140333186,5528208,5026665573,1425,0.118,0.004,0.11,1.101722997,2013-09-01,34.0522,-118.2437
2013,6502676,5931123,571553,8.8,Los Angeles-Long Beach-Anaheim  CA,10,Whole milk,40000,31080,10306751,8561777685,5915230,5281065570,1424,0.12,0.0041,0.112,1.061124452,2013-10-01,34.0522,-118.2437
2013,6519884,5979862,540022,8.3,Los Angeles-Long Beach-Anaheim  CA,11,Whole milk,40000,31080,11642539,8719111456,6643898,5338677156,1424,0.134,0.0047,0.124,1.042376774,2013-11-01,34.0522,-118.2437
2013,6482525,5970587,511938,7.9,Los Angeles-Long Beach-Anaheim  CA,12,Whole milk,40000,31080,11228124,8406638809,6216177,4995353637,1431,0.134,0.0047,0.124,1.066023891,2013-12-01,34.0522,-118.2437
2014,6483077,5947789,535288,8.3,Los Angeles-Long Beach-Anaheim  CA,1,Whole milk,40000,31080,8914728,6805074026,5771747,4916893367,1411,0.131,0.0042,0.117,1.115540346,2014-01-01,34.0522,-118.2437
2014,6527749,5994441,533308,8.2,Los Angeles-Long Beach-Anaheim  CA,2,Whole milk,40000,31080,7999123,5951769288,4912099,4038454307,1413,0.134,0.0036,0.122,1.110960994,2014-02-01,34.0522,-118.2437
2014,6544226,6019570,524656,8.0,Los Angeles-Long Beach-Anaheim  CA,3,Whole milk,40000,31080,8719355,6252157000,5418826,4343761358,1413,0.139,0.0041,0.125,1.126508376,2014-03-01,34.0522,-118.2437
2014,6505721,6040334,465387,7.2,Los Angeles-Long Beach-Anaheim  CA,4,Whole milk,40000,31080,9238555,6824102089,6001773,4928535138,1413,0.135,0.0038,0.122,1.096941997,2014-04-01,34.0522,-118.2437
2014,6523953,6043371,480582,7.4,Los Angeles-Long Beach-Anaheim  CA,5,Whole milk,40000,31080,9466338,6996833878,6064505,4965725020,1412,0.135,0.0038,0.122,1.098910873,2014-05-01,34.0522,-118.2437
2014,6521022,6022717,498305,7.6,Los Angeles-Long Beach-Anaheim  CA,6,Whole milk,40000,31080,9193568,6861902147,5943926,4919774845,1405,0.134,0.0038,0.121,1.094043558,2014-06-01,34.0522,-118.2437
2014,6575149,6030729,544420,8.3,Los Angeles-Long Beach-Anaheim  CA,7,Whole milk,40000,31080,9899076,7280034668,6384466,5232771220,1404,0.136,0.004,0.122,1.068633742,2014-07-01,34.0522,-118.2437
2014,6556672,6030636,526036,8.0,Los Angeles-Long Beach-Anaheim  CA,8,Whole milk,40000,31080,10012749,7310076273,6386967,5196830371,1402,0.137,0.004,0.123,1.078117329,2014-08-01,34.0522,-118.2437
2014,6594479,6107056,487423,7.4,Los Angeles-Long Beach-Anaheim  CA,9,Whole milk,40000,31080,9684860,7011052486,6174714,4965614463,1400,0.138,0.0039,0.124,1.091231847,2014-09-01,34.0522,-118.2437
2014,6582300,6109024,473276,7.2,Los Angeles-Long Beach-Anaheim  CA,10,Whole milk,40000,31080,10098936,7153106074,6485451,5132172754,1396,0.141,0.0043,0.126,1.105220967,2014-10-01,34.0522,-118.2437
2014,6599001,6135065,463936,7.0,Los Angeles-Long Beach-Anaheim  CA,11,Whole milk,40000,31080,11507643,7410760340,7332618,5328641112,1398,0.155,0.0052,0.138,1.098669465,2014-11-01,34.0522,-118.2437
2014,6560945,6127028,433917,6.6,Los Angeles-Long Beach-Anaheim  CA,12,Whole milk,40000,31080,11066627,7322973425,7019226,5247084735,1434,0.151,0.0052,0.134,1.108057328,2014-12-01,34.0522,-118.2437
2015,6575899,6104250,471649,7.2,Los Angeles-Long Beach-Anaheim  CA,1,Whole milk,40000,31080,9898466,6527990481,7319643,6050314179,1531,0.152,0.0046,0.121,1.109450918,2015-01-01,34.0522,-118.2437
2015,6589512,6141749,447763,6.8,Los Angeles-Long Beach-Anaheim  CA,2,Whole milk,40000,31080,8053975,5524181238,6102644,5218907241,1523,0.146,0.0043,0.117,1.066020458,2015-02-01,34.0522,-118.2437
2015,6566856,6137659,429197,6.5,Los Angeles-Long Beach-Anaheim  CA,3,Whole milk,40000,31080,8911942,6102769197,6657125,5692015046,1523,0.146,0.0044,0.117,1.113050537,2015-03-01,34.0522,-118.2437
2015,6569545,6162139,407406,6.2,Los Angeles-Long Beach-Anaheim  CA,4,Whole milk,40000,31080,8442396,5722621796,6292210,5403474377,1527,0.148,0.0046,0.116,1.144881686,2015-04-01,34.0522,-118.2437
2015,6587768,6174888,412880,6.3,Los Angeles-Long Beach-Anaheim  CA,5,Whole milk,40000,31080,8717335,5946109024,6357446,5512577238,1525,0.147,0.0046,0.115,1.132649335,2015-05-01,34.0522,-118.2437
2015,6546710,6129797,416913,6.4,Los Angeles-Long Beach-Anaheim  CA,6,Whole milk,40000,31080,8409709,5682552259,5928313,5062613070,1525,0.148,0.0044,0.117,1.130197574,2015-06-01,34.0522,-118.2437
2015,6568336,6130874,437462,6.7,Los Angeles-Long Beach-Anaheim  CA,7,Whole milk,40000,31080,9082331,6112464939,6635126,5694048546,1525,0.149,0.0046,0.117,1.149244858,2015-07-01,34.0522,-118.2437
2015,6513144,6108008,405136,6.2,Los Angeles-Long Beach-Anaheim  CA,8,Whole milk,40000,31080,9137433,6251831893,6731284,5793367298,1526,0.146,0.0043,0.116,1.125903867,2015-08-01,34.0522,-118.2437
2015,6534571,6163126,371445,5.7,Los Angeles-Long Beach-Anaheim  CA,9,Whole milk,40000,31080,8711466,5880791542,6369282,5466485053,1525,0.148,0.0046,0.117,1.125985579,2015-09-01,34.0522,-118.2437
2015,6538494,6175885,362609,5.5,Los Angeles-Long Beach-Anaheim  CA,10,Whole milk,40000,31080,9543594,6343406299,6902617,5835081248,1522,0.15,0.0047,0.118,1.111533848,2015-10-01,34.0522,-118.2437
2015,6570806,6221142,349664,5.3,Los Angeles-Long Beach-Anaheim  CA,11,Whole milk,40000,31080,11379803,6831664562,7917810,6165499309,1518,0.167,0.0056,0.128,1.104712299,2015-11-01,34.0522,-118.2437
2015,6534975,6199843,335132,5.1,Los Angeles-Long Beach-Anaheim  CA,12,Whole milk,40000,31080,11972665,7207746123,8294775,6470561609,1534,0.166,0.0056,0.128,1.127194235,2015-12-01,34.0522,-118.2437
2016,6551369,6199703,351666,5.4,Los Angeles-Long Beach-Anaheim  CA,1,Whole milk,40000,31080,8798163,7259438615,7526809,6663130215,1548,0.121,0.0041,0.113,1.066082454,2016-01-01,34.0522,-118.2437
2016,6600869,6260713,340156,5.2,Los Angeles-Long Beach-Anaheim  CA,2,Whole milk,40000,31080,8543325,7096146856,7253801,6472870923,1540,0.12,0.0042,0.112,1.068154637,2016-02-01,34.0522,-118.2437
2016,6606420,6274572,331848,5.0,Los Angeles-Long Beach-Anaheim  CA,3,Whole milk,40000,31080,9415281,7743963238,7836507,6926138249,1546,0.122,0.0043,0.113,1.054983658,2016-03-01,34.0522,-118.2437
2016,6588999,6275055,313944,4.8,Los Angeles-Long Beach-Anaheim  CA,4,Whole milk,40000,31080,8850160,7344275012,7372219,6571862745,1545,0.121,0.0038,0.112,1.059752638,2016-04-01,34.0522,-118.2437
2016,6578115,6279664,298451,4.5,Los Angeles-Long Beach-Anaheim  CA,5,Whole milk,40000,31080,8934044,7338443955,7450549,6605597930,1545,0.122,0.0041,0.113,1.065475234,2016-05-01,34.0522,-118.2437
2016,6585115,6244288,340827,5.2,Los Angeles-Long Beach-Anaheim  CA,6,Whole milk,40000,31080,8740208,7196683469,7259543,6461870241,1544,0.121,0.0041,0.112,1.062133456,2016-06-01,34.0522,-118.2437
